obj,k,measure,test_number,ratio_TS,ratio_EB
max,10,log_view,31,2.7530048802334224,0.99851764852568
max,10,log_view,32,2.730850669376377,0.9970983648644862
max,10,log_view,33,2.770280240316842,0.9959270231253208
max,10,log_view,34,2.7981082422952483,1.0001556152421238
max,10,log_view,35,2.739340418656085,0.9970181091572964
max,10,log_view,36,2.7447692519458853,0.999972183280627
max,10,log_view,37,2.784988617157833,0.9954368097259724
max,10,log_view,38,2.755942352250668,0.9989636079683744
max,10,log_view,39,2.7410507462805658,0.9980340999007136
max,10,log_view,40,2.793602739708496,0.996718720150861
max,10,log_view,41,2.80138841944173,1.001345995065754
max,10,log_view,42,2.710945222819882,0.9954637255999524
max,10,log_view,43,2.695400235449122,0.993872364528094
max,10,log_view,44,2.783164341183507,0.9962079506369936
max,10,log_view,45,2.804934291851011,0.9990534367133672
max,10,log_view,46,2.749819822249364,1.000557035982928
max,10,log_view,47,2.822291593227268,0.9957590787391338
max,10,log_view,48,2.805212325547794,1.001144830803222
max,10,log_view,49,2.839788324503058,0.9968413214629764
max,10,log_view,50,2.781874159557887,0.995217664143838
CES-2,10,log_view,1,1.6330401568479034,0.9940692663722666
CES-2,10,log_view,2,1.630180253884734,0.9923553852151388
CES-2,10,log_view,3,1.6199338800434029,0.9936534700930908
CES-2,10,log_view,4,1.632357800874406,0.98851508946621
CES-2,10,log_view,5,1.6364586823152842,0.9930890950997172
CES-2,10,log_view,6,1.6282853646711626,0.9900560874621416
CES-2,10,log_view,7,1.6426815197101756,0.99132403312535
CES-2,10,log_view,8,1.634840025772445,0.9948619950818912
CES-2,10,log_view,9,1.6320311777002603,0.9956884401822008
CES-2,10,log_view,10,1.630342582166793,0.99702361816053
CES-2,10,log_view,11,1.6231270055103797,0.9942241800527124
CES-2,10,log_view,12,1.636573829731359,0.9950033469760756
CES-2,10,log_view,13,1.6299409142576555,0.9910081442333376
CES-2,10,log_view,14,1.6300041808518462,0.9928450176829294
CES-2,10,log_view,15,1.6193161132927432,0.9904717558234302
CES-2,10,log_view,16,1.6210917089398469,0.996760323886458
CES-2,10,log_view,17,1.62492444114526,0.9894432523266014
CES-2,10,log_view,18,1.6285241104054944,0.9965129231221612
CES-2,10,log_view,19,1.6349291033534856,0.9923336201155164
CES-2,10,log_view,20,1.640426348967366,0.9941848943329856
CES-2,10,log_view,21,1.6363174366283897,0.9907240413442336
CES-2,10,log_view,22,1.643583007953735,0.9940551535698088
CES-2,10,log_view,23,1.628727210361569,0.9923472697233728
CES-2,10,log_view,24,1.6334826960726023,0.9945570832913134
CES-2,10,log_view,25,1.6184154205306802,0.9899891105307342
CES-2,10,log_view,26,1.638517253835878,0.9914217562830876
CES-2,10,log_view,27,1.613868335368388,0.9908695552030964
CES-2,10,log_view,28,1.6246594080010874,0.9915495259820056
CES-2,10,log_view,29,1.643650326825062,0.9923967170636824
CES-2,10,log_view,30,1.6440358550497811,0.9969386947589726
CES-2,10,log_view,31,1.634928450722809,0.9940443461347572
CES-2,10,log_view,32,1.6336303310810834,0.9909764438535325
CES-2,10,log_view,33,1.6186272594122006,0.9939680322047596
CES-2,10,log_view,34,1.6242482553491762,0.9951221313087942
CES-2,10,log_view,35,1.6333774456477803,0.9910372527144689
CES-2,10,log_view,36,1.6311399821519177,0.9914857605994148
CES-2,10,log_view,37,1.627544866919744,0.9936400702897508
CES-2,10,log_view,38,1.6296428816471002,0.993916114446026
CES-2,10,log_view,39,1.6377241105957578,0.9937402016589372
CES-2,10,log_view,40,1.6270514158436251,0.9936023863210552
CES-2,10,log_view,41,1.6224263864312007,0.99386325439318
CES-2,10,log_view,42,1.6389379177400032,0.9942293624688834
CES-2,10,log_view,43,1.6385250413980137,0.9931143412392028
CES-2,10,log_view,44,1.6264543436877623,0.9969914668036982
CES-2,10,log_view,45,1.6248425856033435,0.9936641976494212
CES-2,10,log_view,46,1.6383226599636205,0.9965919669674258
CES-2,10,log_view,47,1.6213018592625088,0.9954272301668784
CES-2,10,log_view,48,1.6220013483783509,0.9958273199484748
CES-2,10,log_view,49,1.6161241274800218,0.9948571335554012
CES-2,10,log_view,50,1.6274855171500726,0.9927608991530796
square_root,10,log_view,1,1.6120942477829994,0.9968981834496456
square_root,10,log_view,2,1.6104394801026534,0.9960044708388452
square_root,10,log_view,3,1.6049109803193853,0.996720048527535
square_root,10,log_view,4,1.6119458019279371,0.9942745364480552
square_root,10,log_view,5,1.6138460404676562,0.9964490183140808
square_root,10,log_view,6,1.6093325736303432,0.9948176459413804
square_root,10,log_view,7,1.6179890320426826,0.9955868609105906
square_root,10,log_view,8,1.6129701762268651,0.9973342257085294
square_root,10,log_view,9,1.6116811249335563,0.9977350642704444
square_root,10,log_view,10,1.6102183284480205,0.9983873530286332
square_root,10,log_view,11,1.6076322812733266,0.9970477185939032
square_root,10,log_view,12,1.6138096751507072,0.9973896385200176
square_root,10,log_view,13,1.6098485663906863,0.9953133600400336
square_root,10,log_view,14,1.6101331281627085,0.9962992180571444
square_root,10,log_view,15,1.604471941061716,0.995195651439875
square_root,10,log_view,16,1.6056603074835445,0.998244498760151
square_root,10,log_view,17,1.6076698538547738,0.9947636217172656
square_root,10,log_view,18,1.6099572668352944,0.9982151575393788
square_root,10,log_view,19,1.6133564372808282,0.996183055717456
square_root,10,log_view,20,1.616068295005198,0.9969635198876756
square_root,10,log_view,21,1.613797691565156,0.9952124732964734
square_root,10,log_view,22,1.6183428288417556,0.9969755206288768
square_root,10,log_view,23,1.610045448228694,0.996108784188128
square_root,10,log_view,24,1.6120975459114584,0.9971845395423172
square_root,10,log_view,25,1.6037349011732556,0.9949388663132864
square_root,10,log_view,26,1.6149848861332174,0.9957306139849432
square_root,10,log_view,27,1.6021306394479624,0.9954705465439578
square_root,10,log_view,28,1.60706875963036,0.9956974088688008
square_root,10,log_view,29,1.6183192680449114,0.9961567414673111
square_root,10,log_view,30,1.618593841230909,0.9983607926098624
square_root,10,log_view,31,1.6133145763495609,0.9969335388932804
square_root,10,log_view,32,1.6120779348138778,0.9952766820332272
square_root,10,log_view,33,1.6038255381975164,0.99687090745477
square_root,10,log_view,34,1.607056964639855,0.997431307393072
square_root,10,log_view,35,1.6118199223274898,0.9954097256231836
square_root,10,log_view,36,1.6106493369588288,0.995638572610917
square_root,10,log_view,37,1.6091442807704996,0.9967115850613656
square_root,10,log_view,38,1.6099856102500052,0.9968343488674282
square_root,10,log_view,39,1.6150791886467826,0.9966972958560938
square_root,10,log_view,40,1.609228174373916,0.9967645871322196
square_root,10,log_view,41,1.6061042754585797,0.9968273307174866
square_root,10,log_view,42,1.615157995089163,0.9969847169072696
square_root,10,log_view,43,1.615289625059784,0.9965319265439988
square_root,10,log_view,44,1.6082057102454566,0.9984123348740904
square_root,10,log_view,45,1.6075500756466816,0.9967011979899604
square_root,10,log_view,46,1.6151598743930704,0.9982525746160876
square_root,10,log_view,47,1.605395118138846,0.9975770138342676
square_root,10,log_view,48,1.6063472518035995,0.9978130856431692
square_root,10,log_view,49,1.6026940315950295,0.9973031104608177
square_root,10,log_view,50,1.6092030115373808,0.99636269009222
max,5,like_ratio,1,2.2659407523793376,0.9955523377621333
max,5,like_ratio,2,2.258170889753272,0.9944795347194272
max,5,like_ratio,3,2.265737435149948,0.9959332722273596
max,5,like_ratio,4,2.271615716969253,0.9960903599839882
max,5,like_ratio,5,2.273634832560661,0.9962948657236868
max,5,like_ratio,6,2.256405711166096,0.9976284033292888
max,5,like_ratio,7,2.272048338432976,0.9959584717231856
max,5,like_ratio,8,2.271117898301668,0.9950406964740728
max,5,like_ratio,9,2.26416894898108,0.9957074677485296
max,5,like_ratio,10,2.272780283104072,0.9956389044076852
max,5,like_ratio,11,2.2691199767458765,0.9955338831406982
max,5,like_ratio,12,2.2628710685223985,0.9972585323203744
max,5,like_ratio,13,2.263586215193819,0.9960139636276092
max,5,like_ratio,14,2.2706934404135737,0.996167444440697
max,5,like_ratio,15,2.265263676338295,0.9947829559064808
max,5,like_ratio,16,2.273275766840861,0.996855731072887
max,5,like_ratio,17,2.27134779298695,0.9958242984013572
max,5,like_ratio,18,2.273043503702657,0.9966602186486088
max,5,like_ratio,19,2.261212460114084,0.995965694834402
max,5,like_ratio,20,2.253836923831517,0.9972906944634816
max,5,like_ratio,21,2.26651271228353,0.9952431244621476
max,5,like_ratio,22,2.255315790658354,0.9951771082958044
max,5,like_ratio,23,2.2623109332276776,0.9975158369876546
max,5,like_ratio,24,2.270625890032857,0.9977323944130764
max,5,like_ratio,25,2.272607616151785,0.996215776067264
max,5,like_ratio,26,2.264980588688416,0.9958960400743404
max,5,like_ratio,27,2.2670585233785343,0.996355139735006
max,5,like_ratio,28,2.2696369191492485,0.9950383659513516
max,5,like_ratio,29,2.267374560139321,0.9946471529741504
max,5,like_ratio,30,2.2530386095133137,0.9971295002431656
max,5,like_ratio,31,2.263784203150168,0.9951566812417976
max,5,like_ratio,32,2.262930399615396,0.9959025696911066
max,5,like_ratio,33,2.2657514792673483,0.9972662840422846
max,5,like_ratio,34,2.26120687859304,0.9952668173174792
max,5,like_ratio,35,2.2712253076316404,0.9958089472491748
max,5,like_ratio,36,2.2648280006496533,0.9958162728419172
max,5,like_ratio,37,2.2581546868067064,0.9973203978682292
max,5,like_ratio,38,2.259314302508332,0.997302493897134
max,5,like_ratio,39,2.260621505019724,0.9973426817737232
max,5,like_ratio,40,2.2660183101668188,0.9964276497739636
max,5,like_ratio,41,2.2651015094444404,0.996316688297482
max,5,like_ratio,42,2.266290335656437,0.9948132304129258
max,5,like_ratio,43,2.2680637301668765,0.9955247025448692
max,5,like_ratio,44,2.271361487012244,0.9948106742047724
max,5,like_ratio,45,2.270784200434405,0.996139382113574
max,5,like_ratio,46,2.26293469120552,0.996895490266373
max,5,like_ratio,47,2.263119769011035,0.9958485990922128
max,5,like_ratio,48,2.2711530373278777,0.9961455689924812
max,5,like_ratio,49,2.2589180851716737,0.996849197645288
max,5,like_ratio,50,2.2639601460233987,0.997418720086372
CES-2,5,like_ratio,1,1.4505961552033215,0.9955780437233468
CES-2,5,like_ratio,2,1.453191591757611,0.9961864035859996
CES-2,5,like_ratio,3,1.4512863167861785,0.995566614181737
CES-2,5,like_ratio,4,1.4517611274800066,0.99507589501228
CES-2,5,like_ratio,5,1.4481873891250672,0.9951060985417762
CES-2,5,like_ratio,6,1.4549719641739307,0.994977065311995
CES-2,5,like_ratio,7,1.4515141607608348,0.9929624646766602
CES-2,5,like_ratio,8,1.4505471422651266,0.9938854148356496
CES-2,5,like_ratio,9,1.4496656717789511,0.9968993785787356
CES-2,5,like_ratio,10,1.4503895039226775,0.9941732878679836
CES-2,5,like_ratio,11,1.4522769622703802,0.9951268120836976
CES-2,5,like_ratio,12,1.4536992362874348,0.9952653853981512
CES-2,5,like_ratio,13,1.4536025915088298,0.9954859399071504
CES-2,5,like_ratio,14,1.4477315473287915,0.9953410098800756
CES-2,5,like_ratio,15,1.4510093491236242,0.996194665628478
CES-2,5,like_ratio,16,1.4479682397150342,0.9945719659335842
CES-2,5,like_ratio,17,1.4488702907401898,0.99333321776916
CES-2,5,like_ratio,18,1.4498170370863872,0.9947515061427968
CES-2,5,like_ratio,19,1.454690793508784,0.9955886770199496
CES-2,5,like_ratio,20,1.4581945741376396,0.9959284320472276
CES-2,5,like_ratio,21,1.452641343854301,0.994341879210868
CES-2,5,like_ratio,22,1.4551152190602727,0.9958726429116032
CES-2,5,like_ratio,23,1.4538178734725644,0.9942731216558578
CES-2,5,like_ratio,24,1.4509704297671873,0.9960098050643416
CES-2,5,like_ratio,25,1.449757263909455,0.9936998835678044
CES-2,5,like_ratio,26,1.4510806261838087,0.9946264473411308
CES-2,5,like_ratio,27,1.4515275665262546,0.9931542698594492
CES-2,5,like_ratio,28,1.4500441029794695,0.995078075424008
CES-2,5,like_ratio,29,1.4546083977234898,0.9954037308841464
CES-2,5,like_ratio,30,1.4561584439964437,0.9968912264490994
CES-2,5,like_ratio,31,1.4492898939190673,0.995366852724602
CES-2,5,like_ratio,32,1.4525601945394984,0.9954600985130474
CES-2,5,like_ratio,33,1.451605101948485,0.994545937480436
CES-2,5,like_ratio,34,1.455224682186015,0.9956891620399314
CES-2,5,like_ratio,35,1.4497952834879275,0.9942462273389796
CES-2,5,like_ratio,36,1.4538717027827954,0.9959638539771254
CES-2,5,like_ratio,37,1.4542592807894168,0.9958148204996348
CES-2,5,like_ratio,38,1.4538413860337405,0.9952826131905086
CES-2,5,like_ratio,39,1.4542231502666136,0.9943772837793784
CES-2,5,like_ratio,40,1.4498721416194746,0.996707929949852
CES-2,5,like_ratio,41,1.453265122974705,0.994046127504423
CES-2,5,like_ratio,42,1.45080326538246,0.9953669868000592
CES-2,5,like_ratio,43,1.453042356061279,0.9944326344729618
CES-2,5,like_ratio,44,1.4493161981399632,0.9946689205335624
CES-2,5,like_ratio,45,1.449407986494936,0.995202878140896
CES-2,5,like_ratio,46,1.4508917384367244,0.9956944594912864
CES-2,5,like_ratio,47,1.450013154747017,0.9946302717446178
CES-2,5,like_ratio,48,1.4510425342315234,0.9935687175360566
CES-2,5,like_ratio,49,1.4534459929828254,0.9970941888967354
CES-2,5,like_ratio,50,1.451021596487477,0.9950994578765272
square_root,5,like_ratio,1,1.4480381051574918,0.9978260646879368
square_root,5,like_ratio,2,1.4494457624047152,0.9981082410365948
square_root,5,like_ratio,3,1.4483616818952254,0.997790764850136
square_root,5,like_ratio,4,1.44864009996124,0.9974366769525078
square_root,5,like_ratio,5,1.4467369923922222,0.9975429913466238
square_root,5,like_ratio,6,1.450541842865451,0.9975071929785329
square_root,5,like_ratio,7,1.448575425564998,0.9963146150684998
square_root,5,like_ratio,8,1.448038948671262,0.996825287909491
square_root,5,like_ratio,9,1.447512564684541,0.998470424690538
square_root,5,like_ratio,10,1.4479423244016871,0.9970742154199784
square_root,5,like_ratio,11,1.4491666607882965,0.9977060227741186
square_root,5,like_ratio,12,1.4496430211393343,0.9975417714306438
square_root,5,like_ratio,13,1.4496438620149292,0.9977064508816316
square_root,5,like_ratio,14,1.446518365123275,0.9976707469726418
square_root,5,like_ratio,15,1.4482304457952306,0.9981460615744744
square_root,5,like_ratio,16,1.4466275232542134,0.9972282683483484
square_root,5,like_ratio,17,1.4470873494595164,0.9966222890673516
square_root,5,like_ratio,18,1.447621720645875,0.9972609958467152
square_root,5,like_ratio,19,1.450381895475786,0.9979270294452042
square_root,5,like_ratio,20,1.452207854158071,0.9980847261552084
square_root,5,like_ratio,21,1.4491092468883222,0.9971764315070116
square_root,5,like_ratio,22,1.4503838624352736,0.9979455449287932
square_root,5,like_ratio,23,1.4496856866367247,0.9969798253753566
square_root,5,like_ratio,24,1.4484600165424475,0.998130301093214
square_root,5,like_ratio,25,1.4475834208949645,0.9967980437777698
square_root,5,like_ratio,26,1.4482821973743685,0.9973122918656502
square_root,5,like_ratio,27,1.4485276444543416,0.9964508448231674
square_root,5,like_ratio,28,1.4477229276145538,0.9974272771953636
square_root,5,like_ratio,29,1.450362327114137,0.9978242823532608
square_root,5,like_ratio,30,1.450947569351359,0.9984399487375504
square_root,5,like_ratio,31,1.4472958835974865,0.9976924277114878
square_root,5,like_ratio,32,1.4490391839261307,0.9977333922247618
square_root,5,like_ratio,33,1.4485199521641143,0.9972558061346468
square_root,5,like_ratio,34,1.4505137255679963,0.997768229555006
square_root,5,like_ratio,35,1.4476075624634932,0.9970865396939168
square_root,5,like_ratio,36,1.4498299200183282,0.9979841994970742
square_root,5,like_ratio,37,1.4501838331703325,0.9980086415717409
square_root,5,like_ratio,38,1.4499229453264857,0.9977564687467948
square_root,5,like_ratio,39,1.4499418650074565,0.997097077691958
square_root,5,like_ratio,40,1.4476129987584634,0.998365636949173
square_root,5,like_ratio,41,1.4495223372979626,0.9969847921793804
square_root,5,like_ratio,42,1.4480663882379206,0.9976886561635324
square_root,5,like_ratio,43,1.4495734532483475,0.9973251559377638
square_root,5,like_ratio,44,1.4473729351532676,0.9973421794657064
square_root,5,like_ratio,45,1.4474313876726332,0.997594977952249
square_root,5,like_ratio,46,1.4484576610815223,0.997975962761097
square_root,5,like_ratio,47,1.4477633163356591,0.997230893500243
square_root,5,like_ratio,48,1.4482800506411635,0.9966361960744612
square_root,5,like_ratio,49,1.4495442183135543,0.9985816032671015
square_root,5,like_ratio,50,1.4482441869279288,0.997531512769386
max,10,like_ratio,1,2.9130212287167367,0.9963071123547772
max,10,like_ratio,2,2.9089421983955988,0.9964504425812056
max,10,like_ratio,3,2.905625038196644,0.9975252383963716
max,10,like_ratio,4,2.9107524566406515,0.9965081561069103
max,10,like_ratio,5,2.912110636283655,0.995856533491436
max,10,like_ratio,6,2.909013195831456,0.997354059240543
max,10,like_ratio,7,2.9045154583981656,0.9975116722862184
max,10,like_ratio,8,2.9141909873273635,0.9964891400268135
max,10,like_ratio,9,2.911842791971944,0.9966094455201694
max,10,like_ratio,10,2.914842256575614,0.99550258108958
max,10,like_ratio,11,2.909969655787831,0.9961845108625188
max,10,like_ratio,12,2.909016804293286,0.9974598337677308
max,10,like_ratio,13,2.90661083060704,0.9959151805049306
max,10,like_ratio,14,2.903861044683978,0.9974192415628308
max,10,like_ratio,15,2.913606289539917,0.9961471876676476
max,10,like_ratio,16,2.912330869159499,0.9962805228265338
max,10,like_ratio,17,2.908740861094059,0.997638533694641
max,10,like_ratio,18,2.9151700486867687,0.9965278902877182
max,10,like_ratio,19,2.9058306857158334,0.99747255769725
max,10,like_ratio,20,2.901448315964504,0.9971644200363045
max,10,like_ratio,21,2.905236599838916,0.9974644606879844
max,10,like_ratio,22,2.9109774262038908,0.9956766646435568
max,10,like_ratio,23,2.902206970055782,0.9974023268831516
max,10,like_ratio,24,2.9105498441235245,0.9970201403113672
max,10,like_ratio,25,2.905251248697554,0.9962079696170996
max,10,like_ratio,26,2.91269323544231,0.9964713706201116
max,10,like_ratio,27,2.9154057783416367,0.9960656039495688
max,10,like_ratio,28,2.914287116317336,0.9966701145887674
max,10,like_ratio,29,2.907619088432512,0.9962103600843386
max,10,like_ratio,30,2.912192937732849,0.9960525609382084
max,10,like_ratio,31,2.913412273056588,0.9963858955523064
max,10,like_ratio,32,2.9124075469055466,0.9973783599117932
max,10,like_ratio,33,2.915501481836647,0.9960160436691038
max,10,like_ratio,34,2.9070297939940306,0.9970883662418772
max,10,like_ratio,35,2.9111803457052905,0.9964866760623932
max,10,like_ratio,36,2.912604626376486,0.9974513088175302
max,10,like_ratio,37,2.903990021593972,0.9955180291326464
max,10,like_ratio,38,2.9070820189609123,0.997579917351009
max,10,like_ratio,39,2.907355824694245,0.9958055255679686
max,10,like_ratio,40,2.9121270264971084,0.9960901079255978
max,10,like_ratio,41,2.910750713276762,0.9972945595339374
max,10,like_ratio,42,2.91354290635264,0.9974280690895594
max,10,like_ratio,43,2.9118758065191934,0.9961336524362744
max,10,like_ratio,44,2.9064480072709853,0.9974350557086
max,10,like_ratio,45,2.912125497613739,0.9974289604614436
max,10,like_ratio,46,2.912682190454224,0.9959214127168626
max,10,like_ratio,47,2.9140849734926,0.9967432538924242
max,10,like_ratio,48,2.9101779395685887,0.9974217765383302
max,10,like_ratio,49,2.906220258631632,0.9971438398025962
max,10,like_ratio,50,2.9058800660754933,0.9962924433741802
CES-2,10,like_ratio,1,1.5961731731783628,0.9948476615272656
CES-2,10,like_ratio,2,1.5963265091830665,0.9953803357310222
CES-2,10,like_ratio,3,1.599658891638272,0.9951826034092224
CES-2,10,like_ratio,4,1.5978632892042235,0.995109065107096
CES-2,10,like_ratio,5,1.5983862550261725,0.995239067058764
CES-2,10,like_ratio,6,1.5991412273467738,0.9954060760343284
CES-2,10,like_ratio,7,1.5997019228901173,0.9956351239893672
CES-2,10,like_ratio,8,1.5964392479801894,0.9953576361384424
CES-2,10,like_ratio,9,1.597568469068608,0.9948069286894006
CES-2,10,like_ratio,10,1.5964422876715345,0.9952276402137112
CES-2,10,like_ratio,11,1.597304590173438,0.9951664248939563
CES-2,10,like_ratio,12,1.597717787302835,0.9956098703196368
CES-2,10,like_ratio,13,1.6012307637497716,0.9950861859437176
CES-2,10,like_ratio,14,1.600728896857872,0.9949304666628168
CES-2,10,like_ratio,15,1.595696581428028,0.9945493338628538
CES-2,10,like_ratio,16,1.5965658546601935,0.99401737080582
CES-2,10,like_ratio,17,1.5979587955581105,0.9950154104440496
CES-2,10,like_ratio,18,1.597221592782189,0.9952801933798194
CES-2,10,like_ratio,19,1.5977896362895216,0.9951031681263384
CES-2,10,like_ratio,20,1.6019184975170817,0.994812898378548
CES-2,10,like_ratio,21,1.5989829052647773,0.9952667458707048
CES-2,10,like_ratio,22,1.6011564153207536,0.9945537159579062
CES-2,10,like_ratio,23,1.598564047291286,0.9951066535167992
CES-2,10,like_ratio,24,1.5977421722867635,0.9956522833885711
CES-2,10,like_ratio,25,1.6012117380082758,0.9955579177157252
CES-2,10,like_ratio,26,1.5965154150596508,0.9947266708362288
CES-2,10,like_ratio,27,1.5973408278413752,0.9946513362526374
CES-2,10,like_ratio,28,1.5965165936123018,0.9939351020407936
CES-2,10,like_ratio,29,1.5970076295537805,0.99510794948772
CES-2,10,like_ratio,30,1.5994090161289551,0.9941501072661134
CES-2,10,like_ratio,31,1.5963599695457735,0.9949333883057532
CES-2,10,like_ratio,32,1.5947244809066232,0.9939785261390875
CES-2,10,like_ratio,33,1.5964708901358349,0.9946831035763072
CES-2,10,like_ratio,34,1.597972042130871,0.995618888639932
CES-2,10,like_ratio,35,1.597858990613064,0.995159459824441
CES-2,10,like_ratio,36,1.596945319981517,0.9945837226927984
CES-2,10,like_ratio,37,1.6010255268206282,0.995231928113884
CES-2,10,like_ratio,38,1.5984259228677131,0.995753498524748
CES-2,10,like_ratio,39,1.5980612874477227,0.99549770566373
CES-2,10,like_ratio,40,1.5967931821220689,0.9948985993555418
CES-2,10,like_ratio,41,1.5976124878764095,0.995678341296976
CES-2,10,like_ratio,42,1.5953966597964149,0.99456622950925
CES-2,10,like_ratio,43,1.597468430334884,0.9945092367926514
CES-2,10,like_ratio,44,1.599563715235941,0.9953403095490968
CES-2,10,like_ratio,45,1.5966147880765111,0.9951894762901464
CES-2,10,like_ratio,46,1.5963777331049158,0.9949351582123388
CES-2,10,like_ratio,47,1.5958398224405608,0.9949840732308592
CES-2,10,like_ratio,48,1.5962690831498083,0.995435621083955
CES-2,10,like_ratio,49,1.597530388257743,0.995085397127528
CES-2,10,like_ratio,50,1.6015556186076263,0.994216423386357
square_root,10,like_ratio,1,1.5920996946356587,0.9974228892005323
square_root,10,like_ratio,2,1.5921643717449652,0.9976979847793148
square_root,10,like_ratio,3,1.5940894400946508,0.9976215852526538
square_root,10,like_ratio,4,1.5931408716055973,0.9976140145016756
square_root,10,like_ratio,5,1.593437078497423,0.9976230083389824
square_root,10,like_ratio,6,1.5938279875202956,0.9977634068255212
square_root,10,like_ratio,7,1.5939874693373228,0.9977650144560828
square_root,10,like_ratio,8,1.5922748253722936,0.9976977126042268
square_root,10,like_ratio,9,1.5932855004026991,0.9974165221973864
square_root,10,like_ratio,10,1.5924475560518738,0.9976839949096272
square_root,10,like_ratio,11,1.5928735291526095,0.9976425796859636
square_root,10,like_ratio,12,1.5930454096259683,0.997838756317292
square_root,10,like_ratio,13,1.594916676018243,0.99756322059007
square_root,10,like_ratio,14,1.5944868741437228,0.9974001463492334
square_root,10,like_ratio,15,1.5918669966744206,0.997243010484797
square_root,10,like_ratio,16,1.5924603984036498,0.9969976562331376
square_root,10,like_ratio,17,1.5930671525617377,0.997450984550476
square_root,10,like_ratio,18,1.592686959197136,0.9976074766096482
square_root,10,like_ratio,19,1.5929456572045153,0.9974902789828723
square_root,10,like_ratio,20,1.5952470460753805,0.9974676179760646
square_root,10,like_ratio,21,1.593598584537994,0.9976281373014666
square_root,10,like_ratio,22,1.5948558633990595,0.9973380597728754
square_root,10,like_ratio,23,1.5933728095593742,0.9975111808363368
square_root,10,like_ratio,24,1.5929595685322204,0.9978469245674066
square_root,10,like_ratio,25,1.5948894730782697,0.997780653444122
square_root,10,like_ratio,26,1.592300728277496,0.997365041348814
square_root,10,like_ratio,27,1.592871791876565,0.99736832050993
square_root,10,like_ratio,28,1.5923289527717832,0.9968849590296316
square_root,10,like_ratio,29,1.5925529906387994,0.9975219904493056
square_root,10,like_ratio,30,1.5940375391391337,0.9970524097252615
square_root,10,like_ratio,31,1.5924136958975894,0.9974733856981424
square_root,10,like_ratio,32,1.5912876791484454,0.9968943701165196
square_root,10,like_ratio,33,1.592452890023727,0.997382400654768
square_root,10,like_ratio,34,1.5932601568558369,0.9978276405001056
square_root,10,like_ratio,35,1.593146971145507,0.9976508989655026
square_root,10,like_ratio,36,1.5927183545696582,0.9972856996213084
square_root,10,like_ratio,37,1.5947651786179078,0.9976700683870194
square_root,10,like_ratio,38,1.5934793020843865,0.997937244560998
square_root,10,like_ratio,39,1.5932475446335077,0.9978186011203726
square_root,10,like_ratio,40,1.5924187226697468,0.9974446929538192
square_root,10,like_ratio,41,1.5928844162978957,0.9978569957232776
square_root,10,like_ratio,42,1.5916822721524206,0.99727282759938
square_root,10,like_ratio,43,1.5928101465009223,0.9972318530172368
square_root,10,like_ratio,44,1.5938913461931223,0.9976606407875624
square_root,10,like_ratio,45,1.5923323030082557,0.9975562126789272
square_root,10,like_ratio,46,1.5922248588417296,0.9974070824412478
square_root,10,like_ratio,47,1.5919625528486816,0.9974887406071532
square_root,10,like_ratio,48,1.5921491095330549,0.9977228888212716
square_root,10,like_ratio,49,1.5928152105630708,0.997560112041825
square_root,10,like_ratio,50,1.595052975987416,0.997113637772518
max,5,VPI,1,1.1528940027986991,1.0974744386291744
max,5,VPI,2,1.250235683744174,0.8522974611313673
max,5,VPI,3,1.217918685675334,0.9224444427665972
max,5,VPI,4,1.3597149270829534,1.1501173660142785
max,5,VPI,5,1.4633153677507762,1.0321121970974896
max,5,VPI,6,1.311531404008199,1.1129089434331407
max,5,VPI,7,1.1558824136937131,1.102141942440377
max,5,VPI,8,1.1277113362142104,1.031647871751979
max,5,VPI,9,1.2800721445343706,0.8869117737809603
max,5,VPI,10,1.3255751981010775,0.9296397709822862
max,5,VPI,11,1.3415022931038014,1.1039653190626613
max,5,VPI,12,1.2448060787706812,0.8702467655647997
max,5,VPI,13,1.262766492117207,1.1136174673542265
max,5,VPI,14,1.3156769015799894,1.0195670346072012
max,5,VPI,15,1.303900873401662,0.9677171771448044
max,5,VPI,16,1.214922962190601,1.069248435527583
max,5,VPI,17,1.1586093317527748,1.0846556213197
max,5,VPI,18,1.296581751395713,0.930047190462536
max,5,VPI,19,1.2482715619725444,0.9716978613323004
max,5,VPI,20,1.2235165095581848,1.0937128105155738
max,5,VPI,21,1.3151531615692016,0.9195381178081892
max,5,VPI,22,1.2379921286545523,0.9966867946112452
max,5,VPI,23,1.159035793598899,1.132560932440914
max,5,VPI,24,1.4097783707389582,0.9193221535385622
max,5,VPI,25,1.1841107401958786,1.2064067034567425
max,5,VPI,26,1.368409541159178,1.010180811810678
max,5,VPI,27,1.1986846439448806,1.0134074619983409
max,5,VPI,28,1.281783960154105,1.0509246952401636
max,5,VPI,29,1.242425542454736,0.9863542834464456
max,5,VPI,30,1.254457382550061,1.1000405648803964
max,5,VPI,31,1.454575510719474,1.04688933523646
max,5,VPI,32,1.247553303162385,1.1435057496886212
max,5,VPI,33,1.1749730031271894,1.0984050945282096
max,5,VPI,34,1.3717963582262698,1.0053363035818033
max,5,VPI,35,1.2044104295328586,1.029939154906813
max,5,VPI,36,1.286458310716646,1.0288286747485802
max,5,VPI,37,1.2234281479193383,1.1070329166757913
max,5,VPI,38,1.1788345118832275,1.1306385928000382
max,5,VPI,39,1.2310985840089936,0.8258701151997739
max,5,VPI,40,1.142659624178398,1.167290625499613
